file_path,label
鎮/鎮_2.png,26
鎮/鎮_15.png,26
鎮/鎮_16.png,26
鎮/鎮_25.png,26
鎮/鎮_33.png,26
鎮/鎮_39.png,26
鎮/鎮_32.png,26
鎮/鎮_47.png,26
鎮/鎮_41.png,26
鎮/鎮_14.png,26
鎮/鎮_22.png,26
鎮/鎮_29.png,26
鎮/鎮_53.png,26
鎮/鎮_0.png,26
鎮/鎮_43.png,26
鎮/鎮_49.png,26
鎮/鎮_21.png,26
鎮/鎮_3.png,26
鎮/鎮_46.png,26
鎮/鎮_28.png,26
鎮/鎮_50.png,26
鎮/鎮_26.png,26
囊/囊_31.png,27
囊/囊_43.png,27
囊/囊_44.png,27
囊/囊_36.png,27
囊/囊_38.png,27
囊/囊_32.png,27
囊/囊_1.png,27
囊/囊_5.png,27
囊/囊_39.png,27
囊/囊_26.png,27
囊/囊_20.png,27
囊/囊_10.png,27
囊/囊_15.png,27
囊/囊_19.png,27
囊/囊_8.png,27
囊/囊_47.png,27
囊/囊_27.png,27
囊/囊_0.png,27
囊/囊_46.png,27
囊/囊_35.png,27
囊/囊_30.png,27
囊/囊_3.png,27
囊/囊_14.png,27
囊/囊_16.png,27
囊/囊_7.png,27
囊/囊_33.png,27
囊/囊_21.png,27
囊/囊_6.png,27
囊/囊_48.png,27
囊/囊_37.png,27
囊/囊_13.png,27
囊/囊_9.png,27
囊/囊_11.png,27
誰/誰_5.png,28
誰/誰_2.png,28
誰/誰_37.png,28
誰/誰_29.png,28
誰/誰_22.png,28
誰/誰_46.png,28
誰/誰_33.png,28
誰/誰_3.png,28
誰/誰_38.png,28
誰/誰_32.png,28
誰/誰_59.png,28
誰/誰_49.png,28
誰/誰_17.png,28
誰/誰_16.png,28
誰/誰_1.png,28
誰/誰_52.png,28
誰/誰_25.png,28
誰/誰_7.png,28
誰/誰_23.png,28
瑟/瑟_14.png,29
瑟/瑟_42.png,29
瑟/瑟_22.png,29
瑟/瑟_47.png,29
瑟/瑟_23.png,29
瑟/瑟_46.png,29
瑟/瑟_1.png,29
瑟/瑟_40.png,29
瑟/瑟_7.png,29
瑟/瑟_31.png,29
瑟/瑟_6.png,29
瑟/瑟_13.png,29
瑟/瑟_35.png,29
瑟/瑟_2.png,29
瑟/瑟_39.png,29
瑟/瑟_43.png,29
瑟/瑟_17.png,29
瑟/瑟_15.png,29
瑟/瑟_21.png,29
瑟/瑟_34.png,29
瑟/瑟_36.png,29
瑟/瑟_48.png,29
瑟/瑟_10.png,29
瑟/瑟_33.png,29
瑟/瑟_8.png,29
瑟/瑟_9.png,29
瑟/瑟_25.png,29
瑟/瑟_19.png,29
瑟/瑟_3.png,29
瑟/瑟_38.png,29
瑟/瑟_11.png,29
瑟/瑟_37.png,29
瑟/瑟_44.png,29
肩/肩_28.png,30
肩/肩_27.png,30
肩/肩_1.png,30
肩/肩_34.png,30
肩/肩_6.png,30
肩/肩_9.png,30
肩/肩_21.png,30
肩/肩_32.png,30
肩/肩_22.png,30
肩/肩_5.png,30
肩/肩_47.png,30
肩/肩_30.png,30
肩/肩_15.png,30
肩/肩_24.png,30
肩/肩_4.png,30
肩/肩_12.png,30
肩/肩_16.png,30
肩/肩_40.png,30
肩/肩_38.png,30
肩/肩_3.png,30
肩/肩_49.png,30
肩/肩_26.png,30
肩/肩_37.png,30
肩/肩_18.png,30
剃/剃_49.png,31
剃/剃_27.png,31
剃/剃_44.png,31
剃/剃_46.png,31
剃/剃_29.png,31
剃/剃_11.png,31
剃/剃_28.png,31
剃/剃_12.png,31
剃/剃_17.png,31
剃/剃_39.png,31
剃/剃_22.png,31
剃/剃_45.png,31
剃/剃_0.png,31
剃/剃_10.png,31
剃/剃_24.png,31
剃/剃_36.png,31
剃/剃_32.png,31
剃/剃_18.png,31
剃/剃_33.png,31
剃/剃_40.png,31
剃/剃_38.png,31
剃/剃_25.png,31
剃/剃_14.png,31
剃/剃_47.png,31
剃/剃_50.png,31
剃/剃_8.png,31
剃/剃_9.png,31
剃/剃_31.png,31
剃/剃_37.png,31
剃/剃_42.png,31
剃/剃_1.png,31
剃/剃_5.png,31
剃/剃_34.png,31
剃/剃_21.png,31
剃/剃_41.png,31
海/海_50.png,32
海/海_41.png,32
海/海_9.png,32
海/海_42.png,32
海/海_46.png,32
海/海_27.png,32
海/海_1.png,32
海/海_7.png,32
海/海_30.png,32
海/海_47.png,32
海/海_49.png,32
海/海_26.png,32
海/海_3.png,32
海/海_10.png,32
海/海_33.png,32
海/海_35.png,32
海/海_20.png,32
海/海_23.png,32
海/海_32.png,32
海/海_28.png,32
海/海_0.png,32
海/海_13.png,32
海/海_31.png,32
海/海_17.png,32
海/海_19.png,32
海/海_44.png,32
海/海_2.png,32
海/海_48.png,32
海/海_12.png,32
颳/颳_6.png,33
颳/颳_2.png,33
颳/颳_32.png,33
颳/颳_45.png,33
颳/颳_36.png,33
颳/颳_12.png,33
颳/颳_27.png,33
颳/颳_33.png,33
颳/颳_48.png,33
颳/颳_34.png,33
颳/颳_18.png,33
颳/颳_4.png,33
颳/颳_29.png,33
颳/颳_3.png,33
颳/颳_57.png,33
颳/颳_19.png,33
颳/颳_10.png,33
颳/颳_17.png,33
颳/颳_46.png,33
颳/颳_41.png,33
颳/颳_55.png,33
颳/颳_22.png,33
颳/颳_31.png,33
颳/颳_15.png,33
颳/颳_26.png,33
颳/颳_56.png,33
颳/颳_5.png,33
颳/颳_16.png,33
颳/颳_44.png,33
颳/颳_1.png,33
颳/颳_7.png,33
颳/颳_53.png,33
颳/颳_38.png,33
颳/颳_54.png,33
亭/亭_44.png,34
亭/亭_23.png,34
亭/亭_35.png,34
亭/亭_15.png,34
亭/亭_34.png,34
亭/亭_42.png,34
亭/亭_9.png,34
亭/亭_26.png,34
亭/亭_20.png,34
亭/亭_31.png,34
亭/亭_4.png,34
亭/亭_0.png,34
亭/亭_16.png,34
亭/亭_11.png,34
亭/亭_29.png,34
亭/亭_37.png,34
亭/亭_18.png,34
亭/亭_6.png,34
亭/亭_22.png,34
亭/亭_5.png,34
亭/亭_38.png,34
亭/亭_49.png,34
亭/亭_8.png,34
亭/亭_13.png,34
亭/亭_25.png,34
亭/亭_28.png,34
亭/亭_43.png,34
亭/亭_27.png,34
亭/亭_24.png,34
莎/莎_13.png,35
莎/莎_11.png,35
莎/莎_14.png,35
莎/莎_27.png,35
莎/莎_6.png,35
莎/莎_40.png,35
莎/莎_18.png,35
莎/莎_20.png,35
莎/莎_25.png,35
莎/莎_19.png,35
莎/莎_42.png,35
莎/莎_7.png,35
莎/莎_23.png,35
莎/莎_34.png,35
莎/莎_1.png,35
莎/莎_2.png,35
莎/莎_38.png,35
莎/莎_8.png,35
莎/莎_17.png,35
莎/莎_10.png,35
莎/莎_45.png,35
莎/莎_32.png,35
莎/莎_29.png,35
莎/莎_49.png,35
莎/莎_28.png,35
撫/撫_22.png,36
撫/撫_13.png,36
撫/撫_32.png,36
撫/撫_1.png,36
撫/撫_4.png,36
撫/撫_15.png,36
撫/撫_28.png,36
撫/撫_30.png,36
撫/撫_6.png,36
撫/撫_36.png,36
撫/撫_8.png,36
撫/撫_26.png,36
撫/撫_14.png,36
撫/撫_11.png,36
撫/撫_35.png,36
撫/撫_42.png,36
撫/撫_37.png,36
撫/撫_9.png,36
撫/撫_21.png,36
撫/撫_7.png,36
撫/撫_19.png,36
撫/撫_5.png,36
撫/撫_12.png,36
撫/撫_24.png,36
撫/撫_0.png,36
撫/撫_17.png,36
撫/撫_23.png,36
窯/窯_21.png,37
窯/窯_19.png,37
窯/窯_5.png,37
窯/窯_45.png,37
窯/窯_36.png,37
窯/窯_44.png,37
窯/窯_7.png,37
窯/窯_38.png,37
窯/窯_1.png,37
窯/窯_15.png,37
窯/窯_41.png,37
窯/窯_29.png,37
窯/窯_40.png,37
窯/窯_20.png,37
窯/窯_2.png,37
窯/窯_42.png,37
窯/窯_32.png,37
窯/窯_33.png,37
窯/窯_37.png,37
窯/窯_39.png,37
窯/窯_3.png,37
窯/窯_14.png,37
窯/窯_11.png,37
窯/窯_0.png,37
窯/窯_23.png,37
窯/窯_8.png,37
窯/窯_10.png,37
窯/窯_18.png,37
窯/窯_13.png,37
窯/窯_30.png,37
窯/窯_34.png,37
窯/窯_24.png,37
窯/窯_25.png,37
窯/窯_17.png,37
窯/窯_28.png,37
窯/窯_22.png,37
窯/窯_43.png,37
閘/閘_47.png,38
閘/閘_7.png,38
閘/閘_0.png,38
閘/閘_18.png,38
閘/閘_21.png,38
閘/閘_11.png,38
閘/閘_46.png,38
閘/閘_2.png,38
閘/閘_42.png,38
閘/閘_48.png,38
閘/閘_53.png,38
閘/閘_29.png,38
閘/閘_22.png,38
閘/閘_40.png,38
閘/閘_56.png,38
閘/閘_43.png,38
閘/閘_5.png,38
閘/閘_14.png,38
閘/閘_55.png,38
閘/閘_31.png,38
閘/閘_36.png,38
閘/閘_25.png,38
閘/閘_38.png,38
閘/閘_28.png,38
閘/閘_54.png,38
閘/閘_37.png,38
閘/閘_23.png,38
閘/閘_32.png,38
閘/閘_58.png,38
閘/閘_24.png,38
閘/閘_6.png,38
閘/閘_9.png,38
閘/閘_16.png,38
閘/閘_4.png,38
閘/閘_49.png,38
嘀/嘀_21.png,39
嘀/嘀_23.png,39
嘀/嘀_44.png,39
嘀/嘀_33.png,39
嘀/嘀_11.png,39
